0.181,5.99998e+07,95.9828,91.0292,1.00193
0.182,5.99998e+07,96.0162,91.0351,1.00754
0.183,5.99998e+07,96.0495,91.041,1.01315
0.184,5.99998e+07,96.0829,91.0469,1.01876
0.185,5.99998e+07,96.1163,91.0528,1.02438
0.186,5.99998e+07,96.1497,91.0588,1.03
0.187,5.99998e+07,96.1831,91.0647,1.03561
0.188,5.99998e+07,96.2165,91.0706,1.04123
0.189,5.99998e+07,96.2499,91.0765,1.04685
0.19,5.99998e+07,96.2833,91.0825,1.05247
0.191,5.99998e+07,96.3167,91.0884,1.05809
0.192,5.99998e+07,96.3501,91.0943,1.06372
0.193,5.99998e+07,96.3835,91.1003,1.06934
0.194,5.99998e+07,96.4169,91.1062,1.07497
0.195,5.99998e+07,96.4504,91.1122,1.08059
0.196,5.99998e+07,96.4838,91.1181,1.08622
0.197,5.99998e+07,96.5172,91.1241,1.09185
0.198,5.99998e+07,96.5507,91.13,1.09748
0.199,5.99998e+07,96.5841,91.136,1.10311
0.2,5.99998e+07,96.6176,91.142,1.10875
0.201,5.99998e+07,96.6511,91.1479,1.11438
0.202,5.99998e+07,96.6845,91.1539,1.12002
0.203,5.99998e+07,96.718,91.1599,1.12565
0.204,5.99998e+07,96.7515,91.1658,1.13129
0.205,5.99998e+07,96.785,91.1718,1.13693
0.206,5.99998e+07,96.8185,91.1778,1.14257
0.207,5.99998e+07,96.852,91.1838,1.14821
0.208,5.99998e+07,96.8855,91.1898,1.15385
0.209,5.99998e+07,96.919,91.1957,1.1595
0.21,5.99998e+07,96.9525,91.2017,1.16514
0.211,5.99998e+07,96.986,91.2077,1.17079
0.212,5.99998e+07,97.0195,91.2137,1.17643
0.213,5.99998e+07,97.0531,91.2197,1.18208
0.214,5.99998e+07,97.0866,91.2257,1.18773
0.215,5.99998e+07,97.1201,91.2317,1.19338
0.216,5.99998e+07,97.1537,91.2377,1.19903
0.217,5.99998e+07,97.1872,91.2438,1.20469
0.218,5.99998e+07,97.2208,91.2498,1.21034
0.219,5.99998e+07,97.2544,91.2558,1.21599
0.22,5.99998e+07,97.2879,91.2618,1.22165
0.221,5.99998e+07,97.3215,91.2678,1.22731
0.222,5.99998e+07,97.3551,91.2738,1.23297
0.223,5.99998e+07,97.3887,91.2799,1.23863
0.224,5.99998e+07,97.4223,91.2859,1.24429
0.225,5.99998e+07,97.4559,91.2919,1.24995
0.226,5.99998e+07,97.4895,91.298,1.25562
0.227,5.99998e+07,97.5231,91.304,1.26128
0.228,5.99998e+07,97.5567,91.3101,1.26695
0.229,5.99998e+07,97.5903,91.3161,1.27261
0.23,5.99998e+07,97.6239,91.3221,1.27828
0.231,5.99998e+07,97.6575,91.3282,1.28395
0.232,5.99998e+07,97.6912,91.3342,1.28962
0.233,5.99998e+07,97.7248,91.3403,1.29529
0.234,5.99998e+07,97.7585,91.3464,1.30097
0.235,5.99998e+07,97.7921,91.3524,1.30664
0.236,5.99998e+07,97.8258,91.3585,1.31232
0.237,5.99998e+07,97.8594,91.3646,1.31799
0.238,5.99998e+07,97.8931,91.3706,1.32367
0.239,5.99998e+07,97.9268,91.3767,1.32935
0.24,5.99998e+07,97.9604,91.3828,1.33503
0.241,5.99998e+07,97.9941,91.3889,1.34071
0.242,5.99998e+07,98.0278,91.3949,1.3464
0.243,5.99998e+07,98.0615,91.401,1.35208
0.244,5.99998e+07,98.0952,91.4071,1.35776
0.245,5.99998e+07,98.1289,91.4132,1.36345
0.246,5.99998e+07,98.1626,91.4193,1.36914
0.247,5.99998e+07,98.1963,91.4254,1.37483
0.248,5.99998e+07,98.2301,91.4315,1.38052
0.249,5.99998e+07,98.2638,91.4376,1.38621
0.25,5.99998e+07,98.2975,91.4437,1.3919
0.251,5.99998e+07,98.3313,91.4498,1.39759
0.252,5.99998e+07,98.365,91.4559,1.40329
0.253,5.99998e+07,98.3988,91.462,1.40898
0.254,5.99998e+07,98.4325,91.4681,1.41468
0.255,5.99998e+07,98.4663,91.4743,1.42038
0.256,5.99998e+07,98.5,91.4804,1.42608
0.257,5.99998e+07,98.5338,91.4865,1.43178
0.258,5.99998e+07,98.5676,91.4926,1.43748
0.259,5.99998e+07,98.6014,91.4988,1.44318
0.26,5.99998e+07,98.6352,91.5049,1.44889
0.261,5.99998e+07,98.669,91.511,1.45459
0.262,5.99998e+07,98.7028,91.5172,1.4603
0.263,5.99998e+07,98.7366,91.5233,1.46601
0.264,5.99998e+07,98.7704,91.5294,1.47172
0.265,5.99998e+07,98.8042,91.5356,1.47743
0.266,5.99998e+07,98.838,91.5417,1.48314
0.267,5.99998e+07,98.8718,91.5479,1.48885
0.268,5.99998e+07,98.9057,91.5541,1.49456
0.269,5.99998e+07,98.9395,91.5602,1.50028
0.27,5.99998e+07,98.9733,91.5664,1.506
0.271,5.99998e+07,99.0072,91.5725,1.51171
0.272,5.99998e+07,99.0411,91.5787,1.51743
0.273,5.99998e+07,99.0749,91.5849,1.52315
0.274,5.99998e+07,99.1088,91.591,1.52887
0.275,5.99998e+07,99.1426,91.5972,1.53459
0.276,5.99998e+07,99.1765,91.6034,1.54032
0.277,5.99998e+07,99.2104,91.6096,1.54604
0.278,5.99998e+07,99.2443,91.6158,1.55177
0.279,5.99998e+07,99.2782,91.622,1.5575
0.28,5.99998e+07,99.3121,91.6281,1.56322
0.281,5.99998e+07,99.346,91.6343,1.56895
0.282,5.99998e+07,99.3799,91.6405,1.57468
0.283,5.99998e+07,99.4138,91.6467,1.58042
0.284,5.99998e+07,99.4477,91.6529,1.58615
0.285,5.99998e+07,99.4817,91.6591,1.59188
0.286,5.99998e+07,99.5156,91.6653,1.59762
0.287,5.99998e+07,99.5495,91.6716,1.60335
0.288,5.99998e+07,99.5835,91.6778,1.60909
0.289,5.99998e+07,99.6174,91.684,1.61483
0.29,5.99998e+07,99.6514,91.6902,1.62057
0.291,5.99998e+07,99.6853,91.6964,1.62631
0.292,5.99998e+07,99.7193,91.7026,1.63206
0.293,5.99998e+07,99.7533,91.7089,1.6378
0.294,5.99998e+07,99.7873,91.7151,1.64355
0.295,5.99998e+07,99.8212,91.7213,1.64929
0.296,5.99998e+07,99.8552,91.7276,1.65504
0.297,5.99998e+07,99.8892,91.7338,1.66079
0.298,5.99998e+07,99.9232,91.7401,1.66654
0.299,5.99998e+07,99.9572,91.7463,1.67229
0.3,5.99998e+07,99.9912,91.7525,1.67804
0.301,5.99998e+07,100.025,91.7588,1.68379
0.302,5.99998e+07,100.059,91.765,1.68955
0.303,5.99998e+07,100.093,91.7713,1.69531
0.304,5.99998e+07,100.127,91.7776,1.70106
0.305,5.99998e+07,100.161,91.7838,1.70682
0.306,5.99998e+07,100.195,91.7901,1.71258
0.307,5.99998e+07,100.229,91.7964,1.71834
0.308,5.99998e+07,100.264,91.8026,1.7241
0.309,5.99998e+07,100.298,91.8089,1.72987
0.31,5.99998e+07,100.332,91.8152,1.73563
0.311,5.99998e+07,100.366,91.8215,1.7414
0.312,5.99998e+07,100.4,91.8277,1.74716
0.313,5.99998e+07,100.434,91.834,1.75293
0.314,5.99998e+07,100.468,91.8403,1.7587
0.315,5.99998e+07,100.502,91.8466,1.76447
0.316,5.99998e+07,100.536,91.8529,1.77024
0.317,5.99998e+07,100.57,91.8592,1.77602
0.318,5.99998e+07,100.604,91.8655,1.78179
0.319,5.99998e+07,100.638,91.8718,1.78756
0.32,5.99998e+07,100.673,91.8781,1.79334
0.321,5.99998e+07,100.707,91.8844,1.79912
0.322,5.99998e+07,100.741,91.8907,1.8049
0.323,5.99998e+07,100.775,91.897,1.81068
0.324,5.99998e+07,100.809,91.9033,1.81646
0.325,5.99998e+07,100.843,91.9097,1.82224
0.326,5.99998e+07,100.877,91.916,1.82803
0.327,5.99998e+07,100.912,91.9223,1.83381
0.328,5.99998e+07,100.946,91.9286,1.8396
0.329,5.99998e+07,100.98,91.935,1.84538
0.33,5.99998e+07,101.014,91.9413,1.85117
0.331,5.99998e+07,101.048,91.9476,1.85696
0.332,5.99998e+07,101.083,91.954,1.86275
0.333,5.99998e+07,101.117,91.9603,1.86855
0.334,5.99998e+07,101.151,91.9667,1.87434
0.335,5.99998e+07,101.185,91.973,1.88013
0.336,5.99998e+07,101.219,91.9794,1.88593
0.337,5.99998e+07,101.254,91.9857,1.89173
0.338,5.99998e+07,101.288,91.9921,1.89753
0.339,5.99998e+07,101.322,91.9984,1.90333
0.34,5.99998e+07,101.356,92.0048,1.90913
0.341,5.99998e+07,101.39,92.0112,1.91493
0.342,5.99998e+07,101.425,92.0175,1.92073
0.343,5.99998e+07,101.459,92.0239,1.92654
0.344,5.99998e+07,101.493,92.0303,1.93234
0.345,5.99998e+07,101.527,92.0367,1.93815
